32.0
34.0
36.0
34.0
34.0
34.7
32.0
36.0
36.0
34.0
35.0
34.0
35.6
35.0
35.0
35.0
34.0
36.0
29.0
35.0
2.0
95.0
100.0
96.0
100.0
98.0
61.4
18.6
14.0
14.0
12.0
8.7
13.0
11.5
12.9
12.0
12.0
11.9
13.0
13.0
13.0
1.0
0.0
0.0
0.0
0.7
20.0
36.0
34.0
36.0
36.0
6.9
2.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
37.0
38.0
36.0
36.0
36.6
37.0
33.0
36.0
35.0
35.0
35.6
35.0
34.0
34.0
34.0
35.0
37.0
34.7
34.0
34.0
34.0
35.0
34.0
32.7
34.0
33.0
10.0
74.0
99.0
99.0
98.0
66.0
91.7
98.0
78.0
9.0
17.0
18.8
18.0
19.0
12.0
20.0
16.8
17.0
18.0
20.0
19.2
3.0
0.0
0.0
1.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
35.0
31.0
35.6
26.0
17.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
2.0
7.0
35.6
35.0
37.0
37.0
36.0
38.0
35.6
37.0
37.0
37.0
36.0
35.0
36.6
37.0
38.0
36.0
35.0
1.0
71.3
98.0
99.0
100.0
99.0
98.0
51.5
89.0
32.0
44.0
29.0
62.0
24.8
21.4
16.0
17.8
49.0
17.0
29.4
19.0
0.0
1.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.8
2.0
33.0
35.0
31.0
30.7
16.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
5.0
35.0
32.0
32.0
33.0
32.7
33.0
33.0
33.0
34.0
33.0
33.7
34.0
29.0
8.0
42.0
97.0
100.0
98.0
100.0
97.0
94.1
46.0
35.6
37.0
41.0
35.0
35.0
25.0
24.0
24.8
27.0
24.0
5.0
47.8
5.0
1.0
0.0
0.0
0.0
1.0
0.7
0.0
0.0
0.0
0.0
1.0
0.0
0.9
0.0
0.0
0.0
1.0
23.1
35.6
33.0
33.0
35.0
6.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
1.0
0.0
24.0
31.7
34.0
32.0
34.0
32.0
24.0
33.0
31.7
34.0
33.0
34.0
33.0
33.7
33.0
30.0
34.0
34.0
32.0
33.0
32.7
35.0
28.0
33.0
33.0
34.0
36.6
35.0
34.0
34.0
35.0
34.0
33.0
32.7
34.0
37.0
34.0
36.0
35.0
33.7
34.0
34.0
35.0
35.0
34.0
36.0
33.7
34.0
37.0
34.0
28.0
35.0
28.0
35.6
33.0
36.0
35.0
36.0
37.0
36.0
35.6
34.0
35.0
35.0
35.0
35.0
34.7
35.0
36.0
35.0
35.0
34.7
36.0
36.0
37.0
34.0
34.0
35.0
35.6
36.0
35.0
35.0
35.0
35.0
35.0
33.7
36.0
35.0
36.0
34.7
33.0
33.0
37.0
36.0
35.0
35.0
34.7
33.0
35.0
32.0
30.0
37.0
26.7
34.0
32.0
31.0
35.0
31.0
30.7
34.0
33.0
35.0
34.0
33.0
36.0
34.0
34.0
34.7
33.0
33.0
31.0
33.0
34.0
31.7
32.0
34.0
35.0
34.0
32.0
33.7
34.0
34.0
35.0
35.0
35.0
33.0
35.0
36.6
36.0
34.0
37.0
35.0
35.6
28.0
34.0
38.0
34.0
35.0
35.0
33.7
33.0
35.0
34.0
35.0
35.0
34.0
36.6
36.0
36.0
33.0
32.0
32.7
33.0
26.0
32.0
32.0
33.0
34.7
35.0
34.0
36.0
33.0
32.7
33.0
32.0
33.0
34.0
34.0
34.7
34.0
35.0
34.0
32.0
34.0
33.0
31.7
34.0
34.0
35.0
27.0
33.0
35.6
35.0
35.0
34.0
34.0
36.0
33.0
31.7
31.0
33.0
35.0
34.0
37.0
30.0
36.0
35.6
32.0
33.0
35.0
30.0
36.0
33.7
36.0
34.0
34.0
35.0
34.0
23.8
34.0
34.0
33.0
32.0
32.0
31.0
32.7
35.0
34.0
26.0
33.0
34.0
34.7
34.0
33.0
36.0
34.0
36.0
33.7
36.0
37.0
34.0
32.0
26.0
34.7
35.0
36.0
35.0
35.0
37.0
39.0
36.6
36.0
36.0
36.0
35.0
35.0
35.6
35.0
34.0
36.0
34.0
35.6
35.0
35.0
37.0
37.0
35.0
34.7
35.0
37.0
35.0
35.0
34.0
33.7
35.0
36.0
36.0
35.0
37.0
33.7
36.0
34.0
36.0
35.0
36.0
35.0
34.7
36.0
38.0
38.0
38.0
37.0
37.6
38.0
36.0
36.0
