Algorithm,Precision,Recall,F1 Score,AUC
ECOD,0.3684210526315789,0.3181818181818182,0.3414634146341463,0.5400717703349283
MCD,0.5,0.5,0.5,0.7111244019138756
LOF,0.3684210526315789,0.3181818181818182,0.3414634146341463,0.6118421052631579
KNN,0.5384615384615384,0.3181818181818182,0.39999999999999997,0.4970095693779904
IForest,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.42523923444976075
LODA,0.55,0.5,0.5238095238095238,0.5113636363636365
