Algorithm,Precision,Recall,F1 Score,AUC
ECOD,0.35,0.3181818181818182,0.3333333333333333,0.7416267942583732
MCD,1.0,1.0,1.0,1.0
LOF,0.1111111111111111,0.09090909090909091,0.09999999999999999,0.5011961722488039
KNN,0.5454545454545454,0.2727272727272727,0.3636363636363636,0.48145933014354064
IForest,0.5,0.45454545454545453,0.47619047619047616,0.5956937799043062
LODA,0.5,0.45454545454545453,0.47619047619047616,0.5909090909090909
