Algorithm,Precision,Recall,F1 Score,AUC
ECOD,0.5555555555555556,0.45454545454545453,0.5,0.7183014354066986
MCD,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9844497607655502
LOF,0.2,0.18181818181818182,0.1904761904761905,0.6076555023923446
KNN,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.6776315789473685
IForest,0.5,0.5,0.5,0.7751196172248803
LODA,0.5,0.5,0.5,0.7822966507177034
